ID,Identifier,Title,Type,Creator,Creation_Date,Image_URL,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
AK-MAK-1143,http://hdl.handle.net/10934/RM0001.COLLECT.1127,Zwaardstootplaat,tsuba,Hazama,1600,https://lh3.googleusercontent.com/90pIGe5psfLAKgZaP1WaApccORvRlxDJL8I_r8_zT1TucVRohkvDL8Y4RlvTxP_x28TSCWFC-H36AWKsKK8PP3TJmZvP=s0,,,,
AK-MAK-1144,http://hdl.handle.net/10934/RM0001.COLLECT.1128,Zwaardstootplaat,tsuba,anonymous,1600,https://lh3.googleusercontent.com/CMbZdjmL9iaNyD9FMd6B0e0VaICIgDDn-da8K-lYCEHzL-AK8kpD1SjKihJ1OTYT-B3ZAnjhkBlrPhlREwLB-W7Tfg=s0,,,,
AK-MAK-1145,http://hdl.handle.net/10934/RM0001.COLLECT.1129,Zwaardstootplaat,tsuba,anonymous,1600,https://lh3.googleusercontent.com/EFbvJB2cWcj4D5d1QOsPWF2ZNm1tlZ23vBRxBkxqm3YuUOGCjM2fSWYBPr2EqQqzuab8NPAccrUNSntg6QAXlzFoXw=s0,,,,
AK-MAK-1146,http://hdl.handle.net/10934/RM0001.COLLECT.1130,Zwaardstootplaat,tsuba,anonymous,1600,https://lh3.googleusercontent.com/3uzIZg55zZEbivJXZk79R_s61YUsdRV0L1zATNhksuZxHzayPovLmNaplffJUgEONluuohIa3iKFhwDUJ0oKECW2Mgo=s0,,,,
AK-MAK-1147,http://hdl.handle.net/10934/RM0001.COLLECT.1131,Zwaardstootplaat,tsuba,Myochin Munehide,1600,https://lh6.ggpht.com/CzSLVhg3dYBI5J8xhNTyvjIfLaNu4uPsLgLsY_B15zW4Q5RiucZ64MH2MKAQ7fX5MDitXG4UDlXRGK0ElotXFBV1FvA=s0,,,,
AK-MAK-1148,http://hdl.handle.net/10934/RM0001.COLLECT.1132,Zwaardstootplaat,tsuba,anonymous,1600,https://lh4.ggpht.com/UppDMLsZGMMWMrJp594N2ZoItpz5wQ5SoBlkHFXGWvPOiwFjxLFasNWjQ4PluY8u74_Mpd_PKwOeuuEQQc_g7_JSzk8=s0,,,,
AK-MAK-1149,http://hdl.handle.net/10934/RM0001.COLLECT.1133,Zwaardstootplaat,tsuba,anonymous,1600,https://lh6.ggpht.com/Gryc-p5JEDCIsUGbl9pJn_5r9ULUgSQxKFEMxTaoSuhKTOHWh-iDnf1iHU79531OcbpxCzeQW647QuL5unuJaBmGpIM=s0,,,,
AK-MAK-115,http://hdl.handle.net/10934/RM0001.COLLECT.1898,Kussen met borduurwerk,kussen,anonymous,1736,https://lh3.googleusercontent.com/TIcANULRrTksAEVnsj9MEnRPrRArjOpGfc7E8289SRkDNCQqjLyJfkOwOIDl5IjYI1eFOGR-cI5NC8upUFz3LfxXcA=s0,,,,
AK-MAK-1150,http://hdl.handle.net/10934/RM0001.COLLECT.1134,Zwaardstootplaat,tsuba,anonymous,1800,https://lh3.googleusercontent.com/HW4bxlL7WvawFM13vDZdn74AqKM-oPfTCIGbHOo8DFI4STeBaFopKqhe99Ob_QTmpTGsBXjlre13nj89mAMIWvZ3dA=s0,,,,
AK-MAK-1151,http://hdl.handle.net/10934/RM0001.COLLECT.1135,Zwaardstootplaat,tsuba,anonymous,1600,https://lh3.googleusercontent.com/JSG-7CO7giooyavyN1_13RUGSQ0sgySPvn5HG58O7NLsxsFG8TRdTFMRXaz0g6JS27-L73_X5g5BM0HjLYin-xResA=s0,,,,
AK-MAK-1152,http://hdl.handle.net/10934/RM0001.COLLECT.1136,Zwaardstootplaat,tsuba,anonymous,1600,https://lh3.googleusercontent.com/SPumlrzs6J2iZdwPSj4dUyLatxYSl5s3cuRHg8iF4ETIjKbAe8hEWBjDK5DRa4_fBxwIrNfCJewveDbWugcKfn3bEw=s0,,,,
AK-MAK-1153,http://hdl.handle.net/10934/RM0001.COLLECT.1137,Zwaardstootplaat,tsuba,anonymous,1600,https://lh3.googleusercontent.com/6PQ-WdOMAJQAo8DIy9wyOphJhRtFWqU9lG2B5PxQpS-X8P78XC7VxYb88Y18hcHpkGyHWv_U9MifycMr3yfYtF24Ag=s0,,,,
AK-MAK-1154,http://hdl.handle.net/10934/RM0001.COLLECT.1722,Sprinkhaan,beeldhouwwerk,anonymous,1800,https://lh3.googleusercontent.com/719Vd8E-CkDA2uDyXdhBkkqMXJTQrfmWRXzisgNbf30s-dYVgeWdBhUOFB1cih7uDLS0VZYfLpZ4Tm0U8wgrrPLs3tE=s0,,,,
AK-MAK-1155,http://hdl.handle.net/10934/RM0001.COLLECT.2436,Waaierblad met een landschap met figuren,waaierblad,anonymous,1800,https://lh3.googleusercontent.com/CSMKjSpYibYLglnQNhiq7DslypPTC9QZSynHmw91MScezLiSkLRiJd-pl2wLGtZcc6GR0SdxP50p6NSRRWZZcQLpECQ=s0,,,,
AK-MAK-1156,http://hdl.handle.net/10934/RM0001.COLLECT.2435,Waaierblad met een dichteres op een berg,waaierblad,"Kiitsu, Suzuki",1800,https://lh3.googleusercontent.com/PUEL900kKiUklAC_6kWVCxQVC5AJ5BlGNjznCT6fgcnvRJGVF5qkOexBCJSTGd0mC-5qgZuehEl6Qz8NMRN1nrcE8cg=s0,,,,
AK-MAK-1158,http://hdl.handle.net/10934/RM0001.COLLECT.47623,Arashi Rikan in de schemering,prent,"Yoshikuni, Toyokawa",1821,https://lh3.ggpht.com/sCxtwjZOv0Iz2RCLBM2loJCl9ZgfBl2DuCenIRuvKjA3xM0zV0ORvI-ff4fKw0-NC0pUGyEopEtKQir-C2CfLxfLnKQ=s0,,,,
AK-MAK-1159,http://hdl.handle.net/10934/RM0001.COLLECT.45539,Moeder met kind aan de borst,prent,"Utamaro, Kitagawa",1800,https://lh5.ggpht.com/ZuJtojm9R6x6LMxZpBKbGW6FRmxKXhI4moouV7otyzwMl2I3X09ustqeY52Sga3q_YQxcdKM7fK09RdzP6gEtosDWw=s0,,,,
AK-MAK-116-2,http://hdl.handle.net/10934/RM0001.COLLECT.680283,Jizo bosatsu,beeldhouwwerk,anonymous,1200,https://lh3.googleusercontent.com/0dMQnP3r9q_tyjhDdj8yBnviRcsBhz20p_bgu4hLa8gd5QuwkHHI-zsmCxgL5HBZ6nbNYaDyMZnWoz1GIvkpCazwGSuj=s0,,,,
AK-MAK-116,http://hdl.handle.net/10934/RM0001.COLLECT.1635,Jizo bosatsu,beeldhouwwerk,anonymous,1200,https://lh3.googleusercontent.com/Ebqp0pptAYD09n1LaOJT3R58sPbs7H7MY3cbXqdXc50tr0a_cNgDS8cDjknnfGtlQxhBoSzTSuy7czxm3x8lPSrBuPo=s0,,,,
AK-MAK-1160,http://hdl.handle.net/10934/RM0001.COLLECT.45555,Chrysanten in vaas,prent,"Utamaro, Kitagawa",1808,https://lh4.ggpht.com/b1agwVIDDp21-Xf-88ahM_PLnHRf0NCv3E9XMdt8OcWdL2FGjCrEyAU_GoRdifwCIm4HeqdWNt1sZn96D3MuiiY3hcw=s0,,,,
AK-MAK-1161,http://hdl.handle.net/10934/RM0001.COLLECT.45554,Pruimentakken,prent,"Utamaro (II), Kitagawa",1808,https://lh5.ggpht.com/qbwt4mKWKHZXW2-S9LsbYW6OPoRyoGKfrh1xmHEQFrqujKkc87aYefTjQFHj1Z320iy8ETLITmo-gzd2xkzaU-z2Lng=s0,,,,
AK-MAK-1162,http://hdl.handle.net/10934/RM0001.COLLECT.45392,De courtisane Suminoto uit het Okanaya,prent,"KÃ´ryÃ»sai, Isoda",1778,https://lh5.ggpht.com/EdNx4h6Yc3_cljlE14wN8igmngXOnslo5HLAZlXzMQwoNDzXnbNiRU4aviQRD1vPiORrQo0nMaosXDbgYScCR-gkWKA=s0,,,,
AK-MAK-1163,http://hdl.handle.net/10934/RM0001.COLLECT.45391,De courtisane Agemaki uit het Matsuganeya,prent,"KÃ´ryÃ»sai, Isoda",1778,https://lh3.ggpht.com/iTNcIjNJBPL--ZYl3xg0qaSKQxzV4ytHA-f7bAxKohYFoz7m1V5zrFcWou3lGIrJ1OuU3QdiollHOQ3QKcAVMn5gmaI=s0,,,,
AK-MAK-1164,http://hdl.handle.net/10934/RM0001.COLLECT.1263,Vaas met fazanten en paarden in landschappen,vaas,anonymous,1575,https://lh3.googleusercontent.com/L0vXcR0oM_8W9eND0GNuSstqvOebRQpLYLUFmfANtvhEVP-4rgYhwvXvqXdTA2ht5QcW3Qat08koZuiW4TtGMgb8LAKa=s0,,,,
AK-MAK-1165-A,http://hdl.handle.net/10934/RM0001.COLLECT.2106,Plaque,plaque,anonymous,1600,https://lh5.ggpht.com/sOnGrkGZ1E008SuVC8mUaKRBwJEG52WUOpipLy76y9fBoOq_zq2lIqrVbau9gPh6M76ar5dUUddEdaPQNh4wpaw8OQ=s0,,,,
AK-MAK-1165-B,http://hdl.handle.net/10934/RM0001.COLLECT.7357,Plaque,plaque,anonymous,1600,https://lh3.ggpht.com/dtfGol6EbViZ5-Jf9H8Tcfub2k2cXaWTgu1JtziLUzDqUUnUDdntR7KGf1SoF5KEkHk_o1X52UA8_Kv2cqVJpXQspkQ=s0,,,,
AK-MAK-1167,http://hdl.handle.net/10934/RM0001.COLLECT.1724,Rolschildering,rolschildering,anonymous,1661,https://lh3.googleusercontent.com/RjDZBTCHhMpVzmQeWLxTulR_idK0WLdiwHZ6r0HXCFYJ0y2dAB46L63R0wPcjtbQ7Q843Ro2CbkMbaHKXWXH5yxpAgm5=s0,,,,
AK-MAK-1168,http://hdl.handle.net/10934/RM0001.COLLECT.2047,Vajrasattva,beeldhouwwerk,anonymous,975,https://lh3.ggpht.com/MGfkG26Hv-ajmCqlRC_62oH5J6LR0hCMbrMUHK4izziEMgJdZQqml-QQXYLIqWnX5wO5qHE05nDMm1w3SjOG-dWQIQ=s0,,,,
AK-MAK-1169,http://hdl.handle.net/10934/RM0001.COLLECT.2085,"Pilaarbekleding: kop van Panji, torso vrouwenfiguur",beeldhouwwerk,anonymous,1300,https://lh3.googleusercontent.com/lg7JG1Ml7hllG7ba5n7_Qpnq2_VSjBBaimId4PyB7EAbIBCib8o4JEo7lfJw-1baGuJo5bqctuovpZD32RD2_CG83w=s0,,,,
AK-MAK-117,http://hdl.handle.net/10934/RM0001.COLLECT.1636,Beeld van een staande monnik,beeldhouwwerk,anonymous,1275,https://lh3.googleusercontent.com/Y5HuODH2v4Yme1Pz3dFMETAaBxTaqkDsk4nuxQIffHrYihe3QZR2B1BC_h-IkwYnvxlf2_R6s2aUmqklTU_6L0gibQ=s0,,,,
AK-MAK-1170,http://hdl.handle.net/10934/RM0001.COLLECT.2084,Fragment van een beeldhouwwerk,beeldhouwwerk,anonymous,1300,https://lh3.googleusercontent.com/ZuPyw7iLpr1oNJQscdGl2harRCSd4L5dXYlcb7G2P3mY1t4tGBr-33ujmXShiiK9b36SE-Hb8q-ifUIybyw_pzO5YxA=s0,,,,
AK-MAK-1171,http://hdl.handle.net/10934/RM0001.COLLECT.2083,Fragment vrouwenfiguur,beeldhouwwerk,anonymous,1300,https://lh3.googleusercontent.com/O3kkH4sAGLzlPdfkc7yrhYClO5_HIAbmNyfbXuteiCZ5GQF9_-oHLUp5tEn-eBoPMCVs6_SZZk6qQMbAZYJTBlmxibo=s0,,,,
AK-MAK-1172,http://hdl.handle.net/10934/RM0001.COLLECT.2082,Sculptuur voorstellend jongenskop,beeldhouwwerk,anonymous,1300,https://lh3.googleusercontent.com/6W9t95D70eTgXZpWB7AecDG3ilDGxO8cq_zYLEbnN7e8QdNglmDemyYANMzj59QdApRRS1g5wjctosIq5nDrns2SE-2i=s0,,,,
AK-MAK-1173,http://hdl.handle.net/10934/RM0001.COLLECT.972,Fragment van een beeldhouwwerk,beeldhouwwerk,anonymous,1175,https://lh3.googleusercontent.com/-8UTvcF4hGot_CK83IHdZRc59aeelpM8J-ouC5fEShzSd5CGwxFbfmCq7_wozpaJjUlsoZ1RqieWHlUqXin_dzoNiV0=s0,,,,
AK-MAK-1174-1,http://hdl.handle.net/10934/RM0001.COLLECT.624800,Onderdeel van een staande Boeddha,beeldhouwwerk,anonymous,1500,https://lh3.googleusercontent.com/K0BzP_kpexaapb2kg-7vY1XKfWc-Ei8aJ4NRjWhFxTPWuIBMmdnKYpKP_ESDrXeOi6-i0SiMWcPsnjps_Z3Uw9Hd0AE=s0,,,,
AK-MAK-1174,http://hdl.handle.net/10934/RM0001.COLLECT.973,Staande Boeddha,beeldhouwwerk,anonymous,1500,https://lh3.googleusercontent.com/y5ME4TaSAp4tdh2vuuIw30yMi4ux6053x6GxGCM2DSxzPcEJoJd-yMWHINQObzOAeHqhJi5jqd2phzHekANTsKinmOmV=s0,,,,
AK-MAK-1175,http://hdl.handle.net/10934/RM0001.COLLECT.2028,Oorring met demongezicht,oorversiering,anonymous,1200,https://lh4.ggpht.com/EZY3kL0nAGXjAqKlDesS0yOTvueJXL6HhYgADCLd1oyWhO_HxuTJNxLQP1wgg9Fforh50OL2Jf3If9LXyk1rpWxywQ=s0,,,,
AK-MAK-1176-A,http://hdl.handle.net/10934/RM0001.COLLECT.2027,Twee vrouwenfiguurtjes,beeldhouwwerk,anonymous,1300,https://lh3.ggpht.com/b5p73pYRf7x5CfMXepiByzaBW3V9k7hcG6dtvPllzKgj4VIOZcRiINEhUFcams7wd4XmsMw6JIQfAyvt9SttfLUV2dAB=s0,,,,
AK-MAK-1176-B,http://hdl.handle.net/10934/RM0001.COLLECT.320884,Twee vrouwenfiguurtjes,beeldhouwwerk,anonymous,1300,https://lh5.ggpht.com/XoNXTCSjLlqHvHno5sdsOQIxft61MNK2ptygwBi_ar-2WJsn9LUB4betE0d6Q3IvIXEu-fymcfXWEsSV1bQqKOIhGsqI=s0,,,,
AK-MAK-1177,http://hdl.handle.net/10934/RM0001.COLLECT.2026,Oorring,oorversiering,anonymous,1300,https://lh3.googleusercontent.com/SGKHfV7n0GcGLgEHWSq1O1boozibd9VOavfWEjkEpdBaUvXAHaG9cMXmpbrfLSQAjKRgGk21AWypr1sg_Lx_8atfXw=s0,,,,
AK-MAK-1178,http://hdl.handle.net/10934/RM0001.COLLECT.2025,Vierhoekig ornament,buis,anonymous,1300,https://lh4.ggpht.com/gaFDPxl_6sWB_xipMLEwuPicsXDfSjfwupJIAHmC91J2MZsnrAe60lFH_YZk5z5EGzskG6bD6yRkYHF6gklAEqjfAA=s0,,,,
AK-MAK-1179,http://hdl.handle.net/10934/RM0001.COLLECT.2024,Klapoor,beeldhouwwerk,anonymous,1300,https://lh3.googleusercontent.com/LW2YaQhb4KrY0V1PZyJFRQuRuUUWY8ULwomVplVU34hRzidlYypyNjKVUYy-ZtXt0vlQQ5usBwfS9htgkfg7OHrYuQpj=s0,,,,
AK-MAK-118,http://hdl.handle.net/10934/RM0001.COLLECT.1637,Staande Jikokuten,beeldhouwwerk,anonymous,1300,https://lh6.ggpht.com/ZWB12Ij33vm6UleAgR_6qyNQ8ZwXINl4vrePK7AIoCi0VjoEDnWn5EH77nXiKdmbV41QidOCsCwtgxOPN6VnrnO1iA=s0,,,,
AK-MAK-1180,http://hdl.handle.net/10934/RM0001.COLLECT.2199,Kalebasvormige vaas met twee oren,vaas,anonymous,1200,https://lh3.googleusercontent.com/PgjPam8d5F_TgFlKxaGa5p8EwhbeG-Y_PxRvBv72w0e31Y-gKOZEpWrFaHjoa7x2GhQVSPXuuDEGWOeIypTVOI6xgA=s0,,,,
AK-MAK-1181,http://hdl.handle.net/10934/RM0001.COLLECT.1510,"Rechthoekige schaal met bloeiende planten, een vogel en vlinders bij een rots",schaal,anonymous,1700,https://lh3.googleusercontent.com/6bq3Qww1Tfm0QCOzLVsra6AiRGMXxEHOGkg-CBGGgvJWLnnNPVJxI4OUprBjO-1-29R3e7YugNWXhMmRtUiH5pHFCAk=s0,,,,
AK-MAK-1182,http://hdl.handle.net/10934/RM0001.COLLECT.1202,Geribde schaal met een ingegrifte decoratie,schaal,anonymous,1300,https://lh3.googleusercontent.com/y-8fIuAq3lwDZAPllhY9MqOu8QRevGU9o2BfqUomUQ7hzgAv6t9aU7GvJj7EMe05COxN7f6hE4Uugc8P1tcy5HEXhUI=s0,,,,
AK-MAK-1183,http://hdl.handle.net/10934/RM0001.COLLECT.1632,Lessenaar,lessenaar,anonymous,1700,https://lh3.googleusercontent.com/txbbWZnY3ia_XCUBzirFpqO4LCYnRml9TUkDIfJ7YPXT2frGHLSQd18d2V0aWKn3YEUWGY_ZuOvKWIv6HgsibqmMel8=s0,,,,
AK-MAK-1184,http://hdl.handle.net/10934/RM0001.COLLECT.974,Staande Boeddha,beeldhouwwerk,anonymous,1700,https://lh3.googleusercontent.com/sqbr4yLc4ZEs7-2uBn0mr2YaSFfm8gX1bdjdI4RFXaek9LOHRZ_DzjsLY0G9dw1X00UFEv5QHoNIJSIXZEHILaMMNA=s0,,,,
AK-MAK-1185,http://hdl.handle.net/10934/RM0001.COLLECT.2080,Beeld van een kop,beeldhouwwerk,anonymous,800,https://lh4.ggpht.com/TJnULyOV_B67T-zNYOKUN4iS2Lq9A05WWVGTjIRLX_570SduWmCzGrHpXaWnadTW13LZ5GnS8G2spPiAHuTJQCMsew=s0,,,,
AK-MAK-1186,http://hdl.handle.net/10934/RM0001.COLLECT.903,Fragment van een deurpost,beeldhouwwerk,anonymous,200,https://lh3.googleusercontent.com/jfha9esNYl701OACTXdFONyKbtTsUqDpzajYbWpe9VZDE0IhaFf4zyjXSwuUzTZzp9egaMv-fqgdB33WceyiNFTjhgw=s0,,,,
AK-MAK-1187,http://hdl.handle.net/10934/RM0001.COLLECT.904,Fragment van een deurpost,beeldhouwwerk,anonymous,200,https://lh3.googleusercontent.com/U8C3fRbVvuP281kC9fdWLAbspgbrWZ1DFmckI3aW0BQ4ErUNQttsPZFnqW21yOs39XTUIJ46YD6kO4yhpDwHEE78-cg=s0,,,,
AK-MAK-1188,http://hdl.handle.net/10934/RM0001.COLLECT.905,De bodhisattva Maitreya,beeldhouwwerk,anonymous,200,https://lh5.ggpht.com/SIRRY2qV5PQr75N1OmtjGHLxQTi_RQbycMPig91ncapk2VOQjMMoTtdGqy9_OW-NwLpTgYlz4qjpqWHVSNkXie_W9cU=s0,,,,
AK-MAK-1189,http://hdl.handle.net/10934/RM0001.COLLECT.2079,Sculptuur van Visnu,beeldhouwwerk,anonymous,1900,https://lh3.googleusercontent.com/aHeiOeY7aaQJ7grQIEclru7ZEqxcwE98jJFDHDPajRaOxb6YOypq1uCeNFx2qsq2dqCHLNlvtirneEmTJ9A5JFnY2Gis=s0,,,,
AK-MAK-119-1,http://hdl.handle.net/10934/RM0001.COLLECT.582140,"Vlakke sokkel met vergulde omgekrulde bladeren op een zwarte plint, behorend bij Bodhisattva Seishi",sokkel,anonymous,1400,,,,,
AK-MAK-119,http://hdl.handle.net/10934/RM0001.COLLECT.1638,Bodhisattva Seishi,beeldhouwwerk,anonymous,1400,https://lh3.googleusercontent.com/Prp3Ik07XBZxob10nCTs2zj_iJgJz7rI8XcjP9VN2D3bsQ_ZDfPfRmoaLw0dvrfmzA-luM5_cOqSyNb0rD7dM3JxJo7c=s0,,,,
AK-MAK-1190,http://hdl.handle.net/10934/RM0001.COLLECT.2046,Ornament in de vorm van een fabeldier,beeldhouwwerk,anonymous,800,https://lh5.ggpht.com/UBCw0OE9qRj1PD1m50EbgOQ4ctdzx2prFsR2PwbT5QQ_ywY90oUsNcKCnwvFo2n6yakFFQXXOv-yaKswRmdDKIUqRmZ2=s0,,,,
AK-MAK-1191,http://hdl.handle.net/10934/RM0001.COLLECT.2023,Eenhoorn in juwelendoos,beeldhouwwerk,anonymous,1300,https://lh3.googleusercontent.com/4mumS1F9iCAlJkraVV1v5yhA6debbo_n02FXNUjDFfz3kLn6klUo2-JxtvwiUoi8Qc0NVfYYYMcu2r5WV4OCRfEl-kAV=s0,,,,
AK-MAK-1192-1,http://hdl.handle.net/10934/RM0001.COLLECT.696957,Doos met deksel in de vorm van een eend,doos,anonymous,960,https://lh3.googleusercontent.com/hyZS_rISLiHpWyOu-QzZ1OX72-S4CfFiYWsQr2F_nTQAFxK03BCyh-VpcmftA5WLoay9RHanczD-oQZvnZuwFs0HinA=s0,,,,
AK-MAK-1192-2,http://hdl.handle.net/10934/RM0001.COLLECT.696958,Deksel in de vorm van een eend,deksel,anonymous,960,https://lh3.googleusercontent.com/4MHgrdndeEo6P0nkYz_WOfGGtZs6kga7GAH7SpC4Q0-db8I3UN2BiBTqjBSUFBpL2LveZSmIMALYg8UcIB4TCcJ6G5p1=s0,,,,
AK-MAK-1192,http://hdl.handle.net/10934/RM0001.collect.1203,Doos in de vorm van een eend,doos,anonymous,960,https://lh3.googleusercontent.com/yaNDJtBD0tV8238Ip6ukNcmNpmox1Q81axUlO5Z2F3TYtUakrCvz4eZOi5O-iVPgN48e6vbmb_1MsqLYoKY_I-9Pe80=s0,,,,
AK-MAK-1193-1,http://hdl.handle.net/10934/RM0001.COLLECT.680775,Ronde doos met personen op een terras of in een landschap,doos,anonymous,1800,https://lh3.googleusercontent.com/zVXdQ4Ou3LPw_6_xL4w9L20MoSL_XSz1c2Xgj0W8uZNSMargPf-EkC86gwhCx7-UqtEr_L0bb6Q-duG5XTXUGNfkHzY=s0,,,,
AK-MAK-1193-2,http://hdl.handle.net/10934/RM0001.COLLECT.680776,Deksel van donde doos met personen op een terras of in een landschap,deksel,anonymous,1800,https://lh3.googleusercontent.com/FsapUiBwhupgb3hqxbYicJLXFg4JHuR84p4LtCj15Yy3n4rytP_R71t3ipfpuhqpZWqu1qQO9KEg0EFRXFPA-RB05MU=s0,,,,
AK-MAK-1193,http://hdl.handle.net/10934/RM0001.COLLECT.1511,Ronde doos met personen op een terras of in een landschap,doos,anonymous,1800,https://lh3.googleusercontent.com/vqNVPHMUWNVaB6PxKpDGeXLn6naJXR6M6PwjPCD4grUBGWu4dCZkf07rdCX3krKIf8wBCf6HFsNhumeAfVAspnTNX1k=s0,,,,
AK-MAK-1194,http://hdl.handle.net/10934/RM0001.COLLECT.1264,"Kop met bloemtakken, bloemenvaas, fruitschaal en kat",kop,anonymous,1725,https://lh3.googleusercontent.com/sV1JQvGAmbhsHGzDrMNZRit94QAGorFD08SljL-8BRUsmk1Lvdyecw6G_vMaYlymZPiPCpNDDt24nMWX84L5yTdfKTJI=s0,,,,
AK-MAK-1195,http://hdl.handle.net/10934/RM0001.COLLECT.2238,Eivormige pot met bloemranken,pot,anonymous,1300,https://lh3.googleusercontent.com/MU3pUMwRHBGRmG_03_PkfwOQ6cgbe_7uX5VZwTc5zDnWyO4ICHx6U05Oon7Uc0wFsWVcFQ-DFaS07-n_dzgpwQv0qLw=s0,,,,
AK-MAK-1196,http://hdl.handle.net/10934/RM0001.COLLECT.1512,Theekom met een zwart glazuur en vakken met geometrische patronen,kom,anonymous,1800,https://lh3.googleusercontent.com/oX-p0E3XJ7i1Ta1SzjAet4mdHifEZXlEN9On85yZKdi1sziMBw_4tQXYbiK2md-D9s8feI-o7OOZv_-bOjQc08MZJQ=s0,,,,
AK-MAK-1197,http://hdl.handle.net/10934/RM0001.COLLECT.1725,Masker,beeldhouwwerk,anonymous,1800,https://lh3.googleusercontent.com/_nSw--vz6itaZkhQrC5HrevnGB8oVOEwksvBEflAx4WCBKR7xgrccs_jE04FVyN7Q2PgqRVAmJOzW1VNBWmjIxW3og=s0,,,,
AK-MAK-1198,http://hdl.handle.net/10934/RM0001.COLLECT.1726,Masker,beeldhouwwerk,anonymous,1800,https://lh3.ggpht.com/hjTYKJmjm_0K41hoGwjhZy0PNW06VyUkelZH8y6x-61mk-i4qSzLFv2lhysH5V-DakbpM3RANiNL5GXU4kwEHbiZSA=s0,,,,
AK-MAK-1199,http://hdl.handle.net/10934/RM0001.COLLECT.1727,Masker,beeldhouwwerk,Mitsunaga,1600,https://lh6.ggpht.com/c0zyVJCXVeQDk-xP1lls4nMX-KXbeXudWcR1LuqNAOsW-363--YWZxB5osZGeBNQh5WlG04VFQYptvlInxi4kuzpn54=s0,,,,
AK-MAK-12,http://hdl.handle.net/10934/RM0001.COLLECT.593,Ornament voor een schild,masker,anonymous,-1100,https://lh3.googleusercontent.com/gfj1MeRwiPyf_YIPrlyRpIQiL62LHMQ2jQBRwuAOaY0DqjqojoTq9CEGkivcv3NmOnWxMjvXSfu__0YiPC-vtot6QtI=s0,,,,
AK-MAK-120,http://hdl.handle.net/10934/RM0001.COLLECT.1639,Beeldhouwwerk,beeldhouwwerk,anonymous,1400,https://lh3.googleusercontent.com/9dI3emmWIYxKiK05h99456RMANUtkB_6hzaCi0i1_YgOTW390WrbtS8T4IuD6DCpIMRanicT_6G7gnYHJ3ghVKtcHuY=s0,,,,
AK-MAK-1200,http://hdl.handle.net/10934/RM0001.COLLECT.231071,Beeld van Ganesha,beeld,,800,https://lh3.googleusercontent.com/c0mySHiK7Rrx9Wy6OLWLW4TPPFAB1vmmHBmRDWAFK_JnzJR6jEr61ESgIzpyFYLB2onk0tn83mx6-WRRD0TogiNvBJ4=s0,,,,
AK-MAK-1201,http://hdl.handle.net/10934/RM0001.COLLECT.2045,Kuvera of Jambhala,beeldhouwwerk,anonymous,850,https://lh4.ggpht.com/yjOeaunw2IomnsU0uourDJppghFPXCT5A7xHx-atmTFCEBh-O7b0hEyKF9wR0rCplIubI3xM0vXJF2MwdWIC_F2P7fc=s0,,,,
AK-MAK-1202,http://hdl.handle.net/10934/RM0001.COLLECT.2044,Chunda,beeldhouwwerk,anonymous,800,https://lh3.ggpht.com/7JdhvD0xplq0pgW-fWg9bRkPMgKWORBY8GPpMbhxEt-e0IjwpksFsOzzmUsO58yjLXB0f3RwKtnHeEypyRQRdidw8g=s0,,,,
AK-MAK-1203,http://hdl.handle.net/10934/RM0001.COLLECT.2043,Padmapani,beeldhouwwerk,anonymous,850,https://lh3.googleusercontent.com/rnkwkPpgDFlQ_ttv7kj7vokgoHThMURw-dJC2lv0n5-_l-5uFdLgnD_tt6cSz7nBwJPNfqk-BgQCy0VZgLzUitLy3Q=s0,,,,
AK-MAK-1204,http://hdl.handle.net/10934/RM0001.COLLECT.2042,Padmapani,beeldhouwwerk,anonymous,850,https://lh3.ggpht.com/NEDr5O1qJwWkf_Onsxz1vaNYJolD4uvzp-YWPNN67l26Kx0e8qBovV4_41Rl2zk1-PGyu0B-k5_ybZeJlA80B1Ze_JU=s0,,,,
AK-MAK-1205,http://hdl.handle.net/10934/RM0001.COLLECT.2041,Padmapani,beeldhouwwerk,anonymous,850,https://lh3.googleusercontent.com/r6ylWwJb-R1qfFn7nVwO82A3Xts0px7cD4KxuhdiEANy6aBlw0u91TJ6ppFYqSWhXyBzz6kcCxVvI7uo7AC9tdgk5fOf=s0,,,,
AK-MAK-1206,http://hdl.handle.net/10934/RM0001.COLLECT.2040,Shiva,beeldhouwwerk,anonymous,600,https://lh6.ggpht.com/Ldstm1nAxWm3sWtI8CfiBTPPA03_sBKGO70pKY_gvG-SSfwI2Zdy-eBfb4MzbYbGyZ_F3R83EmR3aNYPnl0m5r759F8=s0,,,,
AK-MAK-1207,http://hdl.handle.net/10934/RM0001.COLLECT.2039,Visjnoe,beeldhouwwerk,anonymous,600,https://lh4.ggpht.com/f1FumXuHWseuzZ_pVuXhhO8KpdD8OocMogBoHbEh4cawCohwSZ10NwD-zZeHfs_ev18arNXNBqKyZNED7kCMwwVrQE8=s0,,,,
AK-MAK-1208,http://hdl.handle.net/10934/RM0001.COLLECT.2122,Ingelijste muurschildering voorstellende Xiwangmu en dienaressen,muurschildering,anonymous,1368,https://lh3.googleusercontent.com/h-2tnMrcfSXBDPk3tA58EU60sWQ4h5gk0xSoatQswbT1mIEs0QmaA_R27JhmDFSvFFgZ7mM4lp7nwVHaaI-kuo8lRg=s0,,,,
